7924	29
7929	29
36508	29
36507	29
33181	29
33182	29
19615	29
29678	29
29679	29
29806	29
12407	29
12407	29
12408	29
12408	29
7932	29
7927	29
14988	29
14989	29
41999	29
15564	29
11761	29
15563	29
41998	29
11762	29
12200	29
15018	29
18843	290
18417	290
29748	290
29749	290
12373	290
16359	290
18758	291
18280	291
29750	291
29751	291
16360	291
2783	292
2781	292
18668	292
18735	292
17429	292
17430	292
29754	292
29755	292
29194	292
16361	292
16362	292
18149	293
18512	293
9633	293
9634	293
29752	293
29753	293
16363	293
18099	294
18624	294
515	294
516	294
29756	294
29757	294
16365	294
40159	295
29758	295
40160	295
1628	296
1629	296
14951	296
14952	296
13761	296
40165	296
13760	296
40166	296
29859	296
29860	296
39985	296
39986	296
12259	297
12260	297
18731	297
31137	297
31138	297
40433	298
16189	298
16188	298
35884	299
35885	299
17278	299
17279	299
1549	299
1554	299
21338	299
1550	299
21337	299
33337	29א
33338	29א
36754	2א
43122	2א
41356	2א
18009	2א
16895	2א
18011	2א
20249	2א
4	2א
6	2א
142	2א
143	2א
29919	3
34450	R3
34449	R3
18816	3
18377	3
10393	3
11263	3
17641	3
11309	3
11308	3
17640	3
2248	3
264	3
27084	3
36757	3
36758	3
30808	3
2246	3
850	3
27083	3
852	3
34106	3
37095	3
37094	3
34104	3
11511	3
11512	3
11821	3
4202	3
20817	3
20816	3
11822	3
1673	3
16896	3
14212	3
14213	3
41222	3
41223	3
16704	3
40650	3
16706	3
40651	3
16686	3
7	3
16687	3
16712	3
8	3
36801	3
36802	3
16713	3
13935	3
13934	3
16596	3
29283	3
29284	3
13555	3
13556	3
16597	3
37102	3
37101	3
7843	3
4197	3
29242	3
10985	3
33274	3
33273	3
12206	3
10695	3
29243	3
233	3
234	3
27789	3
29777	3
27788	3
37795	3
17995	3
37796	3
16705	3
16707	3
18031	3
23995	3
10946	3
22898	3
14095	3
16115	3
16116	3
19603	3
21090	3
23566	3
10389	3
3719	30
3723	30
25344	30
26487	30
25345	30
12421	30
8213	30
28562	30
8212	30
1430	30
1434	30
12118	30
23551	30
23552	30
12117	30
15181	30
15179	30
20457	30
20460	30
15733	30
15735	30
16539	30
16538	30
12419	30
15105	30
15104	30
20458	30
20461	30
15180	30
15734	30
11519	30
7395	300
7393	300
14799	300
14800	300
10341	300
8693	300
7394	300
8690	300
10340	300
14180	301
14184	301
7396	301
7400	301
14181	301
14185	301
7398	301
10760	301
14182	301
43956	301
17953	302
17952	302
11554	302
11554	302
17651	302
20070	302
14186	302
24287	302
24288	302
14187	302
17650	302
17924	303
25368	303
23676	303
25367	303
15077	304
12672	304
15078	304
12592	304
12592	304
21702	304
30717	304
36749	305
36750	305
17724	306
17725	306
17943	307
17944	307
36793	308
36794	308
33256	308
33257	308
27725	309
27726	309
26488	30א
12420	30א
26710	30א
26711	30א
33285	31
33286	31
2415	31
2419	31
29463	31
29462	31
25561	31
10221	31
10220	31
3729	31
16599	31
16598	31
3726	31
12119	31
12120	31
33287	31
8309	31
8304	31
2417	31
18367	31
18707	31
24049	31
14025	31
24048	31
25346	31
8308	31
19586	31
19587	31
8307	31
11604	310
11603	310
27727	310
27728	310
8697	310
17947	311
17940	311
34136	311
34137	311
41701	311
41702	311
9658	311
9659	311
60	312
58	312
17737	312
17736	312
9660	312
9661	312
62	313
61	313
17751	313
17752	313
64	314
65	314
9662	314
9663	314
67	315
66	315
21234	316
21235	316
9664	316
9665	316
15822	317
15823	317
9666	317
9668	317
19704	318
19705	318
33259	318
33258	318
6581	319
6585	319
11509	319
11510	319
6586	319
6582	319
25563	31א
23917	32
33344	32
23916	32
17557	32
19617	32
17558	32
21203	32
37501	32
37306	32
37307	32
12204	32
7934	32
7936	32
8311	32
21356	32
21357	32
8312	32
12203	32
12291	32
11483	32
25348	32
7935	32
68	320
8724	320
11605	320
69	320
8716	320
72	321
71	321
28486	321
28487	321
70	321
9670	321
9671	321
28268	322
28267	322
73	322
75	322
9672	322
9673	322
77	323
79	323
16602	323
16603	323
15537	323
15536	323
20846	324
20847	324
80	324
9674	324
9675	324
15819	325
15818	325
16553	325
16554	325
81	326
17211	326
17212	326
9676	326
9677	326
9678	327
9680	327
33261	328
33260	328
33345	32א
33157	32א
216	32א
19616	32א
9776	33
9775	33
10235	33
29703	33
29677	33
39474	33
3743	33
10238	33
10239	33
2052	33
18012	33
10236	33
11764	33
11763	33
10237	33
8314	33
10241	33
15591	33
20257	33
8313	33
10242	33
24168	33
24169	33
22680	33
22682	33
11347	33
25846	33
12856	33
11607	330
11606	330
16607	330
16606	330
82	330
83	330
8734	330
8735	330
8243	331
8236	331
9682	331
9683	331
1569	332
1575	332
16608	332
16609	332
44064	332
44066	332
44065	332
44067	332
9684	332
9685	332
36017	333
17139	333
17140	333
8271	333
8267	333
95	333
8268	333
8273	333
10759	333
94	333
8270	333
8272	333
10758	333
8269	333
8274	334
8275	334
9686	334
9687	334
8320	335
8319	335
11110	336
11109	336
8282	336
8283	336
9688	336
9689	336
10169	337
10170	337
9690	337
9692	337
1595	338
1598	338
33263	338
33262	338
8281	339
8279	339
39475	33א
18013	33א
33180	33א
3746	33א
12422	34
12424	34
17421	34
17423	34
39476	34
39477	34
17547	34
